id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55216671535387e+18,id,"Walau Dienkripsi, Lewat Aturan PSE Kominfo Bisa Intip Percakapan Whatsapp dan Gmail

Baca Selengkapnya: https://t.co/RiIWTXiyPM

#BeritaTerkini #media #Online #news #BreakingNews #PSE #kominfo #percakapan #WhatsApp #gmail #Indonesia",240793354.0,1.55216671535387e+18,2022-07-27 05:39:17,0,0,0,0,"Although encrypted, through the rules of PSE Kominfo can peek at Whatsapp and Gmail conversations

Read more: https://t.co/riiwtxiypm

#Beritaterkini #media #online #news #breakingnews #PSE #KOMINFO #PERCILIZATION #WhatsApp #Gmail #Indonesia",0.5,0.5
1.552164790004756e+18,id,"@nktthi @rey_alhafizal @nuicemedia Poinnya : worst case scenario,  bisa sekadar diblokir, atau pengurus PSE disuruh menghadap ke kantor kominfo kalau ditemukan ada pelanggaran, hingga ekskalasi kasus ke pidana lainnya (which is, ""penggerebekan"")",1.363369109870703e+18,1.552095189438583e+18,2022-07-27 05:31:38,0,0,0,0,"@nktthi @rey_alhafizal @nuicedia the points: The Worst Case Scenario, can only be blocked, or PSE administrators are told to face the Kominfo office if there are violations, until the execution of cases to other crimes (which is, ""raid"")",-0.375,0.7916666666666666
1.552155162495844e+18,zxx,https://t.co/1aSFJMObwy,9.800975597367214e+17,1.552155162495844e+18,2022-07-27 04:53:23,1,0,1,0,,,
1.55215354364092e+18,zxx,https://t.co/ujMTLbo5M6,2947519148.0,1.552153539069514e+18,2022-07-27 04:46:57,41,8,169,30,,,
1.552150786947555e+18,en,"After the PSE regulation in the private sphere which has recently become a public discussion, it is now reported that Kominfo can view the contents of messages in Gmail and WhatsApp even though the messages are encrypted.

We have to be more careful then🤫 https://t.co/ghQizhUr26",2295253147.0,1.552150786947555e+18,2022-07-27 04:35:59,0,0,0,2,"After the PSE regulation in the private sphere which has recently become a public discussion, it is now reported that Kominfo can view the contents of messages in Gmail and WhatsApp even though the messages are encrypted.

We have to be more careful then🤫 https://t.co/ghQizhUr26",0.08,0.4383333333333333
1.552149056494875e+18,id,Sejumlah organisasi menolak aturan Permenkominfo Nomor 5 tahun 2020 tentang Penyelenggaraan Sistem Elektronik (PSE) Lingkup Privat. https://t.co/lwP9igNFkw,1.291246080269545e+18,1.552149056494875e+18,2022-07-27 04:29:07,0,0,0,0,A number of organizations rejected Permenkominfo regulation number 5 of 2020 concerning the Implementation of Electronic Systems (PSE) Private scope. https://t.co/lwp9ignfkw,0.0,0.375
1.552147613897589e+18,id,"Menjelang akhir pendaftaran Penyelenggara Sistem Elektronik (PSE) Lingkup Privat, pro kontra regulasi tersebut langsung muncul ke permukaan secara bersamaan. https://t.co/cilJlxyaRM",69183155.0,1.552147613897589e+18,2022-07-27 04:23:23,0,0,0,1,"Towards the end of the registration of the Electronic System Organizer (PSE) of the Private Scope, the pros and cons of the regulation immediately appeared to the surface simultaneously. https://t.co/ciljlxyard",0.0,0.375
1.552146435814343e+18,id,eiya ini bener makanya kemaren-kemaren pada nelat regis pse kominfo soalnya app-app itu merasa regulasi pse bertolak-belakang sama app mereka yaitu; akses ke informasi pribadi pengguna https://t.co/7XCyXPtXOZ,1.102772519889596e+18,1.552146435814343e+18,2022-07-27 04:18:42,0,0,1,0,"This eiya is really so yesterday in the regis PSE Kominfo's Nellat because the App-App felt that the PSE regulation was on their app, namely; access to personal information users https://t.co/7xcyxptxoz",0.1,0.25
1.552143953213932e+18,fr,"Surveillance State?

https://t.co/NgJcGICYrC",98771779.0,1.552143953213932e+18,2022-07-27 04:08:50,1,0,2,0,"State surveillance?

https://t.co/ngjcgicyc",0.0,0.0
1.55213895705156e+18,id,2 Kerugian Jika Perusahaan Tak Daftar PSE Kominfo https://t.co/j1rwJYoQZu,9.800975597367214e+17,1.55213895705156e+18,2022-07-27 03:48:59,1,0,1,0,2 Losses If the Company does not list PSE Kominfo https://t.co/j1rwjyoqzu,0.0,0.0
1.552135988637757e+18,id,"Kementerian Kominfo RI resmi melakukan pemblokiran sementara waktu terhadap sejumlah platform media sosial yang belum mendaftarkan PSE lingkup privat mereka, hingga hari ini 27 Juli yang merupakan hari terakhir pendaftaran PSE lingkup privat ke kementerian Kominfo RI.",9.800975597367214e+17,1.552135988637757e+18,2022-07-27 03:37:11,1,0,2,0,"The Ministry of Communication and Information of the Republic of Indonesia officially blocks temporarily on a number of social media platforms that have not registered their private scope, to date July 27 which is the last day of registration of the private scope to the Ministry of Communication and Information.",0.008333333333333333,0.2208333333333333
1.552131991294083e+18,en,"Ohhh... Ohhhh!!! 

https://t.co/HlMdPDFI1Y",1.471408105950835e+18,1.552131991294083e+18,2022-07-27 03:21:18,1,0,1,0,"Ohhh... Ohhhh!!! 

https://t.co/HlMdPDFI1Y",0.0,0.0
1.552128152947724e+18,id,Situs PSE Kominfo hampir Rp1 triliun diretas: 'Anggaran sefantastis itu kok kualitasnya buruk?': Pakar siber mempertanyakan keamanan situs penyelenggara sistem elektronik milik Kementerian Komunikasi dan Informatika senilai Rp963 miliar lantaran… https://t.co/N5VlZHDcxW,497764378.0,1.552128152947724e+18,2022-07-27 03:06:03,0,0,2,0,The PSE Kominfo site is almost Rp1 trillion in hacked: 'The Cepantastic Budget is how bad quality?': Cyber ​​Experts questioned the security of the Electronic System Organizing Site of the Ministry of Communication and Information worth Rp963 billion because ... https://t.co/n5vlzhdcxw,-0.1999999999999999,0.3833333333333333
1.552123939270169e+18,id,"Lewat aturan PSE, Kominfo bisa intip isi pesan pengguna WhatsApp dan Gmail. Kok bisa? Simak penjelasan selengkapnya di artikel ini. https://t.co/ywcvZdomNy sehun Dembele #WhatsYourK Vaksin Imun Kuat Standar beauty expert zone Alex Sandro #ปิดกล้องมัดหัวใจยัยซุปตาร์ Carol",1.253243708624921e+18,1.552123939270169e+18,2022-07-27 02:49:18,0,0,0,0,"Through PSE rules, Kominfo can peek at the contents of WhatsApp and Gmail users. How come? Check out the full explanation in this article. https://t.co/ywcvzdomny Sehun Dembele #whatsyourk Strong Standard Immune Vaccine Beauty Expert Zone Alex Sandro #ปิด กล้อง มัด มัด หัวใจ Carol",0.2611111111111111,0.4277777777777778
1.552123433961476e+18,en,"Dear @Steam , We want you to register into PSE before Kominfo will gonna block your platform on Indonesia if not registered on 27th July.

Please respond to PSE registration in order to not get blocked by PSE.",1.087629625692312e+18,1.552123433961476e+18,2022-07-27 02:47:18,0,0,0,0,"Dear @Steam , We want you to register into PSE before Kominfo will gonna block your platform on Indonesia if not registered on 27th July.

Please respond to PSE registration in order to not get blocked by PSE.",0.0,0.0
1.552122362438758e+18,id,"@Kominfo merekapitulasi 100 Penyelenggara Sistem Elektronik (PSE) terbesar yang belum mendaftar sebagai PSE per Rabu kemarin (20/07).

@PlateJohnny
https://t.co/ce8C07xdEx",1.255870456797651e+18,1.552122362438758e+18,2022-07-27 02:43:02,0,0,0,0,"@Kominfo recapitulated the 100 largest electronic system (PSE) organizers who had not yet registered as PSE as of Wednesday (07/20).

@Platejohnny
https://t.co/ce8c07xdex",0.0,0.0
1.552114059981386e+18,id,Situs PSE Kominfo hampir Rp1 triliun diretas: 'Anggaran sefantastis itu kok kualitasnya buruk?': Pakar siber mempertanyakan keamanan situs penyelenggara sistem elektronik milik Kementerian Komunikasi dan Informatika senilai Rp963 miliar lantaran… https://t.co/SM8zMJJXAu,1434466604.0,1.552114059981386e+18,2022-07-27 02:10:03,0,0,1,0,The PSE Communication and Information Site is almost Rp1 trillion in hacked: 'The Cepantastic Budget is how bad quality?': Cyber ​​Experts questioned the security of the Electronic System Organizing Site of the Ministry of Communication and Information worth Rp963 billion because ... https://t.co/sm8zmjjxau,-0.1999999999999999,0.3833333333333333
1.55211343558373e+18,id,Alibaba Siap Patuhi Aturan PSE Kominfo https://t.co/SiAUfRNCkl,41730943.0,1.55211343558373e+18,2022-07-27 02:07:34,0,0,0,0,Alibaba is ready to obey the rules of PSE Kominfo https://t.co/saufrnckl,0.2,0.5
1.552112472668066e+18,id,"@yunanalamsyah15 GCP aman wkwkwkw
https://t.co/godB4G9ynD",3306062696.0,1.551969499200426e+18,2022-07-27 02:03:44,0,1,0,0,"@greelamsyah15 gcp safe wkwkwkw
https://t.co/godb4g9ynd",0.5,0.5
1.552112469589787e+18,id,"Situs PSE Kominfo Senilai Hampir 1 Triliun Mudah Dibobol https://t.co/mc6D7q0fmk 

#kominfo",1.286867619295846e+18,1.552112469589787e+18,2022-07-27 02:03:44,0,0,0,0,"PSE Kominfo Site worth almost 1 trillion easily broken https://t.co/mc6d7q0fmk

#Kominfo",-0.05000000000000002,0.25
1.552111668351861e+18,id,"""Lewat aturan PSE, Kominfo bisa intip percakapan WhatsApp dan Gmail""

Aku beserta teman temanku yang sering gibahin pemerintah: https://t.co/fu5wT24BAO",1.290585752577876e+18,1.552111668351861e+18,2022-07-27 02:00:33,1,1,1,0,"""Through PSE rules, Kominfo can peek at WhatsApp and Gmail conversations""

I and my friends who often gibahin government: https://t.co/fu5wt24bao",0.0,0.0
1.552110337855746e+18,en,"We're just China wannabe. 

 https://t.co/PPPl2qjH0y",1.295519405292401e+18,1.552110337855746e+18,2022-07-27 01:55:16,0,0,0,0,"We're just China wannabe. 

 https://t.co/PPPl2qjH0y",0.0,0.0
1.552105492830249e+18,en,"you can see more here
https://t.co/v0gckViW1H",1.520759138896146e+18,1.552094525161554e+18,2022-07-27 01:36:00,0,0,0,0,"you can see more here
https://t.co/v0gckViW1H",0.5,0.5
1.552095189438583e+18,en,"Surveillance state, here we goooo! 

https://t.co/P0hIlUQb69",9.292740773232599e+17,1.552095189438583e+18,2022-07-27 00:55:04,725,110,1652,584,"Surveillance state, here we goooo! 

https://t.co/P0hIlUQb69",0.0,0.0
1.552094650768523e+18,id,"Menjelang akhir pendaftaran Penyelenggara Sistem Elektronik (PSE) Lingkup Privat, pro kontra regulasi tersebut langsung muncul ke permukaan secara bersamaan. https://t.co/Fv9i7anUCC",135815019.0,1.552094650768523e+18,2022-07-27 00:52:55,0,0,0,0,"Towards the end of the registration of the Electronic System Organizer (PSE) of the Private Scope, the pros and cons of the regulation immediately appeared to the surface simultaneously. https://t.co/fv9i7anucc",0.0,0.375
1.552075622440108e+18,id,"SELAMAT PAGI, kecuali  pembuat  Permenkominfo Nomor 5 tahun 2020 tentang PSE Lingkup Privat

https://t.co/PPzx5ady3d.",106653538.0,1.552075622440108e+18,2022-07-26 23:37:19,0,0,1,0,"Good morning, except for the maker of Permenkominfo number 5 of 2020 concerning PSE Private Scope

https://t.co/ppzx5ady3d.",0.35,0.4875
1.552059751516623e+18,id,"Lewat peraturan kominfo, percakapan WA dan Gmail kita bisa diintip 
https://t.co/O66XwOpKsM",249568344.0,1.552059751516623e+18,2022-07-26 22:34:15,0,1,6,1,"Through the rules of the Communication and Information, our WA and Gmail conversations can be peeked
https://t.co/o66xwopksm",0.0,0.0
1.551984598959407e+18,id,"Adapun @kemkominfo melalui Direktorat Pengendalian Aplikasi Informatika Kementerian Kominfo sudah mulai menyurati PSE lingkup Privat yang belum mendaftar.
@PlateJohnny
@kemkominfo https://t.co/8NMB54HJz4",1.497941220626407e+18,1.551984598959407e+18,2022-07-26 17:35:37,0,0,0,0,"As for @kemkominfo through the Directorate of Information Control of the Ministry of Communication and Information Informatics, the Ministry of Communication and Information has begun to write to the private scope that has not yet registered.
@Platejohnny
@kemkominfo https://t.co/8nmb54hjz4",0.0,0.375
